,Document,Sentence,loan_default,aggregate_dscr_fall,dscr_fall,unspecified,debt_yield_fall,aggregate_debt_yield_fall,mezzanine_default,tenant_failure,mezzanine_outstanding,operator_termination,bankruptcy,aggregate_debt_yield,sponsor_termination,renovations,sentence_char_count,SentenceTokens,SentenceLemmas,SentenceLemmas_nopunc
373,20170616_02DNAM_Prospectus_SD000000002355931744.pdf,"During a Cash Management Period, the Mortgage Lender may give written notice to Deposit Bank to transfer all funds on deposit in the Deposit Account to the Cash Management Account.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,180,"During a Cash Management Period , the Mortgage Lender may give written notice to Deposit Bank to transfer all funds on deposit in the Deposit Account to the Cash Management Account .","during a cash management period , the mortgage lender may give write notice to deposit bank to transfer all fund on deposit in the deposit account to the cash management account .",during a cash management period the mortgage lender may give write notice to deposit bank to transfer all fund on deposit in the deposit account to the cash management account 
374,20170616_02DNAM_Prospectus_SD000000002355931744.pdf,"In connection with the origination of the Mortgage Loan, the Borrower will be required to establish an account with Wells Fargo Bank, National Association (the “Cash Management Account”) into which all amounts on deposit in the Deposit Account are required to be deposited on each Business Day during a Cash Management Period.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,326,"In connection with the origination of the Mortgage Loan , the Borrower will be required to establish an account with Wells Fargo Bank , National Association ( the “ Cash Management Account ” ) into which all amounts on deposit in the Deposit Account are required to be deposited on each Business Day during a Cash Management Period .","in connection with the origination of the mortgage loan , the borrower will be require to establish an account with wells fargo bank , national association ( the "" cash management account "" ) into which all amount on deposit in the deposit account be require to be deposit on each business day during a cash management period .",in connection with the origination of the mortgage loan the borrower will be require to establish an account with wells fargo bank national association the cash management account into which all amount on deposit in the deposit account be require to be deposit on each business day during a cash management period 
375,20170616_02DNAM_Prospectus_SD000000002355931744.pdf,"On each Payment Date when a Cash Management Period is continuing, funds in the Cash Management Account are required to be applied the following order of priority: (i) first, to the Ground Rent Reserve Account, an amount sufficient to make the required monthly deposit as described under “—Reserve Accounts—Ground Rent Reserve Account” below; (ii) second, to the Tax and Insurance Reserve Account, an amount sufficient to make the required monthly deposit as described under “—Reserve Accounts—Tax and Insurance Reserve Account” below; (iii) third, to the Lender, an amount necessary to make the monthly debt service payment as well as any related sums required to be paid to the Lender pursuant to Mortgage Loan Documents; (iv) fourth, to the Replacement Reserve Account, an amount sufficient to make the required monthly deposit as described under “—Reserve Accounts—Replacement Reserve Account” below; (v) fifth, to the Borrower, an amount required to pay for operating expenses which are consistent with the annual budget; and (vi) sixth, to the Borrower, an amount required to pay for extraordinary operating expenses approved by the Lender in writing in its reasonable discretion; and (vii) seventh, provided no Mortgage Loan Event of Default has occurred and is continuing, to the Mezzanine Lender, funds sufficient to pay any amounts then due and payable under the Mezzanine Loan Documents (other than the payment of the outstanding principal amount of the Mezzanine Loan or any portion thereof) as specified by the Mezzanine Lender pursuant to a direction letter from the Mezzanine Lender; and (viii) eighth, to the Excess Cash Reserve Account, all remaining amounts, as described under “—Reserve Accounts—Excess Cash Reserve Account” below.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1749,"On each Payment Date when a Cash Management Period is continuing , funds in the Cash Management Account are required to be applied the following order of priority : ( i ) first , to the Ground Rent Reserve Account , an amount sufficient to make the required monthly deposit as described under “ —Reserve Accounts — Ground Rent Reserve Account ” below ; ( ii ) second , to the Tax and Insurance Reserve Account , an amount sufficient to make the required monthly deposit as described under “ —Reserve Accounts — Tax and Insurance Reserve Account ” below ; ( iii ) third , to the Lender , an amount necessary to make the monthly debt service payment as well as any related sums required to be paid to the Lender pursuant to Mortgage Loan Documents ; ( iv ) fourth , to the Replacement Reserve Account , an amount sufficient to make the required monthly deposit as described under “ —Reserve Accounts — Replacement Reserve Account ” below ; ( v ) fifth , to the Borrower , an amount required to pay for operating expenses which are consistent with the annual budget ; and ( vi ) sixth , to the Borrower , an amount required to pay for extraordinary operating expenses approved by the Lender in writing in its reasonable discretion ; and ( vii ) seventh , provided no Mortgage Loan Event of Default has occurred and is continuing , to the Mezzanine Lender , funds sufficient to pay any amounts then due and payable under the Mezzanine Loan Documents ( other than the payment of the outstanding principal amount of the Mezzanine Loan or any portion thereof ) as specified by the Mezzanine Lender pursuant to a direction letter from the Mezzanine Lender ; and ( viii ) eighth , to the Excess Cash Reserve Account , all remaining amounts , as described under “ —Reserve Accounts — Excess Cash Reserve Account ” below .","on each payment date when a cash management period be continue , fund in the cash management account be require to be apply the follow order of priority : ( i ) first , to the ground rent reserve account , an amount sufficient to make the require monthly deposit as describe under "" —reserve accounts — ground rent reserve account "" below ; ( ii ) second , to the tax and insurance reserve account , an amount sufficient to make the require monthly deposit as describe under "" —reserve accounts — tax and insurance reserve account "" below ; ( iii ) third , to the lender , an amount necessary to make the monthly debt service payment as well as any related sum require to be pay to the lender pursuant to mortgage loan documents ; ( iv ) fourth , to the replacement reserve account , an amount sufficient to make the require monthly deposit as describe under "" —reserve accounts — replacement reserve account "" below ; ( v ) fifth , to the borrower , an amount require to pay for operating expense which be consistent with the annual budget ; and ( vi ) sixth , to the borrower , an amount require to pay for extraordinary operating expense approve by the lender in write in -PRON- reasonable discretion ; and ( vii ) seventh , provide no mortgage loan event of default have occur and be continue , to the mezzanine lender , fund sufficient to pay any amount then due and payable under the mezzanine loan documents ( other than the payment of the outstanding principal amount of the mezzanine loan or any portion thereof ) as specify by the mezzanine lender pursuant to a direction letter from the mezzanine lender ; and ( viii ) eighth , to the excess cash reserve account , all remain amount , as describe under "" —reserve accounts — excess cash reserve account "" below .",on each payment date when a cash management period be continue fund in the cash management account be require to be apply the follow order of priority i first to the ground rent reserve account an amount sufficient to make the require monthly deposit as describe under reserve accounts ground rent reserve account below ii second to the tax and insurance reserve account an amount sufficient to make the require monthly deposit as describe under reserve accounts tax and insurance reserve account below iii third to the lender an amount necessary to make the monthly debt service payment as well as any related sum require to be pay to the lender pursuant to mortgage loan documents iv fourth to the replacement reserve account an amount sufficient to make the require monthly deposit as describe under reserve accounts replacement reserve account below v fifth to the borrower an amount require to pay for operating expense which be consistent with the annual budget and vi sixth to the borrower an amount require to pay for extraordinary operating expense approve by the lender in write in PRON reasonable discretion and vii seventh provide no mortgage loan event of default have occur and be continue to the mezzanine lender fund sufficient to pay any amount then due and payable under the mezzanine loan documents other than the payment of the outstanding principal amount of the mezzanine loan or any portion thereof as specify by the mezzanine lender pursuant to a direction letter from the mezzanine lender and viii eighth to the excess cash reserve account all remain amount as describe under reserve accounts excess cash reserve account below 
376,20170616_02DNAM_Prospectus_SD000000002355931744.pdf,"Upon the occurrence and during the continuance of a Mortgage Loan Event of Default, the Lender may use all funds contained in the Deposit Account, the Cash Management Account or any Reserve Accounts for any purpose, including, but not limited to, repayment of the Debt, in such order, proportion and priority as the Lender may determine in its sole and absolute discretion.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,373,"Upon the occurrence and during the continuance of a Mortgage Loan Event of Default , the Lender may use all funds contained in the Deposit Account , the Cash Management Account or any Reserve Accounts for any purpose , including , but not limited to , repayment of the Debt , in such order , proportion and priority as the Lender may determine in its sole and absolute discretion .","upon the occurrence and during the continuance of a mortgage loan event of default , the lender may use all fund contain in the deposit account , the cash management account or any reserve accounts for any purpose , include , but not limit to , repayment of the debt , in such order , proportion and priority as the lender may determine in -PRON- sole and absolute discretion .",upon the occurrence and during the continuance of a mortgage loan event of default the lender may use all fund contain in the deposit account the cash management account or any reserve accounts for any purpose include but not limit to repayment of the debt in such order proportion and priority as the lender may determine in PRON sole and absolute discretion 
377,20170616_02DNAM_Prospectus_SD000000002355931744.pdf,"“Cash Management Period” means any period (a) commencing on the occurrence of (i) a Mortgage Loan Event of Default, (ii) a Cash Sweep Period, or (iii) an event of default under the Mezzanine Loan Documents and (b) ending on the occurrence of (i) in the case of a Cash Management Period as a result of clause (a)(i), each applicable Mortgage Loan Event of Default has been cured, which cure has been accepted by the Lender, (ii) in the case of a Cash Management Period as a result of clause (a)(ii), the Cash Sweep Period has ended pursuant to the definition thereof, or (iii) in the case of a Cash Management Period as a result of clause (a)(iii), the Lender has received written confirmation from Mezzanine Lender that each applicable event of default under the Mezzanine Loan Documents is no longer outstanding.",1,0,0,0,0,0,1,0,0,0,0,0,0,0,813,"“ Cash Management Period ” means any period ( a ) commencing on the occurrence of ( i ) a Mortgage Loan Event of Default , ( ii ) a Cash Sweep Period , or ( iii ) an event of default under the Mezzanine Loan Documents and ( b ) ending on the occurrence of ( i ) in the case of a Cash Management Period as a result of clause ( a)(i ) , each applicable Mortgage Loan Event of Default has been cured , which cure has been accepted by the Lender , ( ii ) in the case of a Cash Management Period as a result of clause ( a)(ii ) , the Cash Sweep Period has ended pursuant to the definition thereof , or ( iii ) in the case of a Cash Management Period as a result of clause ( a)(iii ) , the Lender has received written confirmation from Mezzanine Lender that each applicable event of default under the Mezzanine Loan Documents is no longer outstanding .",""" cash management period "" mean any period ( a ) commence on the occurrence of ( i ) a mortgage loan event of default , ( ii ) a cash sweep period , or ( iii ) an event of default under the mezzanine loan documents and ( b ) end on the occurrence of ( i ) in the case of a cash management period as a result of clause ( a)(i ) , each applicable mortgage loan event of default have be cure , which cure have be accept by the lender , ( ii ) in the case of a cash management period as a result of clause ( a)(ii ) , the cash sweep period have end pursuant to the definition thereof , or ( iii ) in the case of a cash management period as a result of clause ( a)(iii ) , the lender have receive write confirmation from mezzanine lender that each applicable event of default under the mezzanine loan documents be no longer outstanding .", cash management period mean any period a commence on the occurrence of i a mortgage loan event of default ii a cash sweep period or iii an event of default under the mezzanine loan documents and b end on the occurrence of i in the case of a cash management period as a result of clause a i each applicable mortgage loan event of default have be cure which cure have be accept by the lender ii in the case of a cash management period as a result of clause a ii the cash sweep period have end pursuant to the definition thereof or iii in the case of a cash management period as a result of clause a iii the lender have receive write confirmation from mezzanine lender that each applicable event of default under the mezzanine loan documents be no longer outstanding 
378,20170616_02DNAM_Prospectus_SD000000002355931744.pdf,"“Cash Sweep Period” means the period commencing on the first day of the calendar month following the month during which the Lender notifies the Borrower of its determination (made in the Lender’s reasonable judgment) that either (i) the Debt Service Coverage Ratio is less than 1.40x for any calendar quarter or (ii) the Aggregate Debt Service Coverage Ratio is less than 1.20x for any calendar quarter, and ending on either (a) the last day of the calendar month during which the Lender notifies the Borrower of its determination (made in the Lender’s reasonable judgment) that (x) in the case of a Cash Sweep Period resulting from the provisions described in the foregoing clause (i), the Debt Service Coverage Ratio equals or exceeds 1.40x for a calendar quarter or (y) in the case of a Cash Sweep Period resulting from the provisions described in the foregoing clause (ii), the Aggregate Debt Service Coverage Ratio equals or exceeds 1.20x for a calendar quarter, or (b) the date on which the Borrower has deposited with the Lender the applicable Cash Sweep Avoidance Collateral to be held in accordance with the applicable provisions of the Mortgage Loan Agreement.",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1170,"“ Cash Sweep Period ” means the period commencing on the first day of the calendar month following the month during which the Lender notifies the Borrower of its determination ( made in the Lender ’s reasonable judgment ) that either ( i ) the Debt Service Coverage Ratio is less than 1.40x for any calendar quarter or ( ii ) the Aggregate Debt Service Coverage Ratio is less than 1.20x for any calendar quarter , and ending on either ( a ) the last day of the calendar month during which the Lender notifies the Borrower of its determination ( made in the Lender ’s reasonable judgment ) that ( x ) in the case of a Cash Sweep Period resulting from the provisions described in the foregoing clause ( i ) , the Debt Service Coverage Ratio equals or exceeds 1.40x for a calendar quarter or ( y ) in the case of a Cash Sweep Period resulting from the provisions described in the foregoing clause ( ii ) , the Aggregate Debt Service Coverage Ratio equals or exceeds 1.20x for a calendar quarter , or ( b ) the date on which the Borrower has deposited with the Lender the applicable Cash Sweep Avoidance Collateral to be held in accordance with the applicable provisions of the Mortgage Loan Agreement .",""" cash sweep period "" mean the period commence on the first day of the calendar month follow the month during which the lender notify the borrower of -PRON- determination ( make in the lender ’s reasonable judgment ) that either ( i ) the debt service coverage ratio be less than 1.40x for any calendar quarter or ( ii ) the aggregate debt service coverage ratio be less than 1.20x for any calendar quarter , and end on either ( a ) the last day of the calendar month during which the lender notify the borrower of -PRON- determination ( make in the lender ’s reasonable judgment ) that ( x ) in the case of a cash sweep period result from the provision describe in the foregoing clause ( i ) , the debt service coverage ratio equal or exceed 1.40x for a calendar quarter or ( y ) in the case of a cash sweep period result from the provision describe in the foregoing clause ( ii ) , the aggregate debt service coverage ratio equal or exceed 1.20x for a calendar quarter , or ( b ) the date on which the borrower have deposit with the lender the applicable cash sweep avoidance collateral to be hold in accordance with the applicable provision of the mortgage loan agreement .", cash sweep period mean the period commence on the first day of the calendar month follow the month during which the lender notify the borrower of PRON determination make in the lender s reasonable judgment that either i the debt service coverage ratio be less than 1 40x for any calendar quarter or ii the aggregate debt service coverage ratio be less than 1 20x for any calendar quarter and end on either a the last day of the calendar month during which the lender notify the borrower of PRON determination make in the lender s reasonable judgment that x in the case of a cash sweep period result from the provision describe in the foregoing clause i the debt service coverage ratio equal or exceed 1 40x for a calendar quarter or y in the case of a cash sweep period result from the provision describe in the foregoing clause ii the aggregate debt service coverage ratio equal or exceed 1 20x for a calendar quarter or b the date on which the borrower have deposit with the lender the applicable cash sweep avoidance collateral to be hold in accordance with the applicable provision of the mortgage loan agreement 
379,20170616_02DNAM_Prospectus_SD000000002355931744.pdf,"As long as no Mortgage Loan Event of Default is continuing, the Lender will be required to make disbursements from the Reserve Accounts in accordance with the Mortgage Loan Agreement.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,183,"As long as no Mortgage Loan Event of Default is continuing , the Lender will be required to make disbursements from the Reserve Accounts in accordance with the Mortgage Loan Agreement .","as long as no mortgage loan event of default be continue , the lender will be require to make disbursement from the reserve accounts in accordance with the mortgage loan agreement .",as long as no mortgage loan event of default be continue the lender will be require to make disbursement from the reserve accounts in accordance with the mortgage loan agreement 
380,20170616_02DNAM_Prospectus_SD000000002355931744.pdf,"Subject to Section 9.7 of the Mortgage Loan Agreement, upon the earliest to occur of (i) the payment in full of the Debt or (ii) the earlier release of the Lien of the Mortgages (and all related obligations) in accordance with the terms of the Mortgage Loan Documents, provided no Mortgage Loan Event of Default is then continuing, all amounts remaining on deposit, if any, in the Replacement Reserve Account will be required to be returned to the Borrower, unless the Lender has received written notice from the Mezzanine Lender that a Mezzanine Loan Event of Default exists, in which event any sums remaining after the Debt has been paid in full will be required to be paid pursuant to a direction letter from the Mezzanine Lender.",1,0,0,0,0,0,1,0,0,0,0,0,0,0,733,"Subject to Section 9.7 of the Mortgage Loan Agreement , upon the earliest to occur of ( i ) the payment in full of the Debt or ( ii ) the earlier release of the Lien of the Mortgages ( and all related obligations ) in accordance with the terms of the Mortgage Loan Documents , provided no Mortgage Loan Event of Default is then continuing , all amounts remaining on deposit , if any , in the Replacement Reserve Account will be required to be returned to the Borrower , unless the Lender has received written notice from the Mezzanine Lender that a Mezzanine Loan Event of Default exists , in which event any sums remaining after the Debt has been paid in full will be required to be paid pursuant to a direction letter from the Mezzanine Lender .","subject to section 9.7 of the mortgage loan agreement , upon the early to occur of ( i ) the payment in full of the debt or ( ii ) the early release of the lien of the mortgages ( and all relate obligation ) in accordance with the term of the mortgage loan documents , provide no mortgage loan event of default be then continue , all amount remain on deposit , if any , in the replacement reserve account will be require to be return to the borrower , unless the lender have receive write notice from the mezzanine lender that a mezzanine loan event of default exist , in which event any sum remain after the debt have be pay in full will be require to be pay pursuant to a direction letter from the mezzanine lender .",subject to section 9 7 of the mortgage loan agreement upon the early to occur of i the payment in full of the debt or ii the early release of the lien of the mortgages and all relate obligation in accordance with the term of the mortgage loan documents provide no mortgage loan event of default be then continue all amount remain on deposit if any in the replacement reserve account will be require to be return to the borrower unless the lender have receive write notice from the mezzanine lender that a mezzanine loan event of default exist in which event any sum remain after the debt have be pay in full will be require to be pay pursuant to a direction letter from the mezzanine lender 
381,20170616_02DNAM_Prospectus_SD000000002355931744.pdf,"Subject to Section 9.7 of the Mortgage Loan Agreement, all sums on deposit in the PIP Reserve Account will be required to be disbursed to the Borrower upon the earliest to occur of (i) completion of the PIP Work in accordance with the requirements of the Franchise Agreements and the Mortgage Loan Agreement as verified by the Lender in its reasonable discretion; (ii) payment in full of the Debt or (iii) the release of the Lien of the Mortgage (and all related obligations) in accordance with the terms of the Mortgage Loan Documents, provided no Mortgage Loan Event of Default is then continuing, unless the Lender has received written notice from the Mezzanine Lender that a Mezzanine Loan Event of Default exists, in which event any sums remaining after the Debt has been paid in full willbe required to be paid pursuant to a direction letter from the  mezzanine Lender.",1,0,0,0,0,0,1,0,0,0,0,0,0,0,875,"Subject to Section 9.7 of the Mortgage Loan Agreement , all sums on deposit in the PIP Reserve Account will be required to be disbursed to the Borrower upon the earliest to occur of ( i ) completion of the PIP Work in accordance with the requirements of the Franchise Agreements and the Mortgage Loan Agreement as verified by the Lender in its reasonable discretion ; ( ii ) payment in full of the Debt or ( iii ) the release of the Lien of the Mortgage ( and all related obligations ) in accordance with the terms of the Mortgage Loan Documents , provided no Mortgage Loan Event of Default is then continuing , unless the Lender has received written notice from the Mezzanine Lender that a Mezzanine Loan Event of Default exists , in which event any sums remaining after the Debt has been paid in full willbe required to be paid pursuant to a direction letter from the   mezzanine Lender .","subject to section 9.7 of the mortgage loan agreement , all sum on deposit in the pip reserve account will be require to be disburse to the borrower upon the early to occur of ( i ) completion of the pip work in accordance with the requirement of the franchise agreements and the mortgage loan agreement as verify by the lender in -PRON- reasonable discretion ; ( ii ) payment in full of the debt or ( iii ) the release of the lien of the mortgage ( and all relate obligation ) in accordance with the term of the mortgage loan documents , provide no mortgage loan event of default be then continue , unless the lender have receive write notice from the mezzanine lender that a mezzanine loan event of default exist , in which event any sum remain after the debt have be pay in full willbe require to be pay pursuant to a direction letter from the   mezzanine lender .",subject to section 9 7 of the mortgage loan agreement all sum on deposit in the pip reserve account will be require to be disburse to the borrower upon the early to occur of i completion of the pip work in accordance with the requirement of the franchise agreements and the mortgage loan agreement as verify by the lender in PRON reasonable discretion ii payment in full of the debt or iii the release of the lien of the mortgage and all relate obligation in accordance with the term of the mortgage loan documents provide no mortgage loan event of default be then continue unless the lender have receive write notice from the mezzanine lender that a mezzanine loan event of default exist in which event any sum remain after the debt have be pay in full willbe require to be pay pursuant to a direction letter from the mezzanine lender 
382,20170616_02DNAM_Prospectus_SD000000002355931744.pdf,"Funds in the Tax and Insurance Reserve Account will be disbursed to the Borrower upon the earliest to occur of (i) payment in full of the Debt and (ii) the release of the Lien of the Mortgage (and all related obligations) in accordance with the Mortgage Loan Documents, provided no Mortgage Loan Event of Default is then continuing, unless the Lender has received written notice from the Mezzanine Lender that a Mezzanine Loan Event of Default exists, in which event any sums remaining after the Debt has been paid in full will be required to be paid pursuant to a direction letter from the Mezzanine Lender.",1,0,0,0,0,0,1,0,0,0,0,0,0,0,608,"Funds in the Tax and Insurance Reserve Account will be disbursed to the Borrower upon the earliest to occur of ( i ) payment in full of the Debt and ( ii ) the release of the Lien of the Mortgage ( and all related obligations ) in accordance with the Mortgage Loan Documents , provided no Mortgage Loan Event of Default is then continuing , unless the Lender has received written notice from the Mezzanine Lender that a Mezzanine Loan Event of Default exists , in which event any sums remaining after the Debt has been paid in full will be required to be paid pursuant to a direction letter from the Mezzanine Lender .","fund in the tax and insurance reserve account will be disburse to the borrower upon the early to occur of ( i ) payment in full of the debt and ( ii ) the release of the lien of the mortgage ( and all relate obligation ) in accordance with the mortgage loan documents , provide no mortgage loan event of default be then continue , unless the lender have receive write notice from the mezzanine lender that a mezzanine loan event of default exist , in which event any sum remain after the debt have be pay in full will be require to be pay pursuant to a direction letter from the mezzanine lender .",fund in the tax and insurance reserve account will be disburse to the borrower upon the early to occur of i payment in full of the debt and ii the release of the lien of the mortgage and all relate obligation in accordance with the mortgage loan documents provide no mortgage loan event of default be then continue unless the lender have receive write notice from the mezzanine lender that a mezzanine loan event of default exist in which event any sum remain after the debt have be pay in full will be require to be pay pursuant to a direction letter from the mezzanine lender 
383,20170616_02DNAM_Prospectus_SD000000002355931744.pdf,"Subject to Section 9.7 of the Mortgage Loan Agreement, all sums on deposit in the Ground Rent Reserve Account are required to be disbursed to the Borrower upon the earliest to occur of (i) payment in full of the Debt or (ii) the release of the Lien of the Mortgage (and all related obligations) in accordance with the terms of the Mortgage Loan Documents, provided no Mortgage Loan Event of Default is then continuing, unless the Lender has received written notice from the Mezzanine Lender that a Mezzanine Loan Event of Default exists, in which event any sums remaining after the Debt has been paid in full will be required to be paid pursuant to a direction letter from Mezzanine Lender.",1,0,0,0,0,0,1,0,0,0,0,0,0,0,690,"Subject to Section 9.7 of the Mortgage Loan Agreement , all sums on deposit in the Ground Rent Reserve Account are required to be disbursed to the Borrower upon the earliest to occur of ( i ) payment in full of the Debt or ( ii ) the release of the Lien of the Mortgage ( and all related obligations ) in accordance with the terms of the Mortgage Loan Documents , provided no Mortgage Loan Event of Default is then continuing , unless the Lender has received written notice from the Mezzanine Lender that a Mezzanine Loan Event of Default exists , in which event any sums remaining after the Debt has been paid in full will be required to be paid pursuant to a direction letter from Mezzanine Lender .","subject to section 9.7 of the mortgage loan agreement , all sum on deposit in the ground rent reserve account be require to be disburse to the borrower upon the early to occur of ( i ) payment in full of the debt or ( ii ) the release of the lien of the mortgage ( and all relate obligation ) in accordance with the term of the mortgage loan documents , provide no mortgage loan event of default be then continue , unless the lender have receive write notice from the mezzanine lender that a mezzanine loan event of default exist , in which event any sum remain after the debt have be pay in full will be require to be pay pursuant to a direction letter from mezzanine lender .",subject to section 9 7 of the mortgage loan agreement all sum on deposit in the ground rent reserve account be require to be disburse to the borrower upon the early to occur of i payment in full of the debt or ii the release of the lien of the mortgage and all relate obligation in accordance with the term of the mortgage loan documents provide no mortgage loan event of default be then continue unless the lender have receive write notice from the mezzanine lender that a mezzanine loan event of default exist in which event any sum remain after the debt have be pay in full will be require to be pay pursuant to a direction letter from mezzanine lender 
384,20170616_02DNAM_Prospectus_SD000000002355931744.pdf,"An Excess Cash Reserve Account has been established into which, on each Payment Date during the continuance of a Cash Sweep Period, the Borrower is required to deposit an amount equal to all excess cash remaining in the Cash Management Account after payment of all required monthly payments and reserves under the Mortgage Loan Documents to be held as additional collateral for the Mortgage Loan.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,396,"An Excess Cash Reserve Account has been established into which , on each Payment Date during the continuance of a Cash Sweep Period , the Borrower is required to deposit an amount equal to all excess cash remaining in the Cash Management Account after payment of all required monthly payments and reserves under the Mortgage Loan Documents to be held as additional collateral for the Mortgage Loan .","an excess cash reserve account have be establish into which , on each payment date during the continuance of a cash sweep period , the borrower be require to deposit an amount equal to all excess cash remain in the cash management account after payment of all require monthly payment and reserve under the mortgage loan documents to be hold as additional collateral for the mortgage loan .",an excess cash reserve account have be establish into which on each payment date during the continuance of a cash sweep period the borrower be require to deposit an amount equal to all excess cash remain in the cash management account after payment of all require monthly payment and reserve under the mortgage loan documents to be hold as additional collateral for the mortgage loan 
385,20170616_02DNAM_Prospectus_SD000000002355931744.pdf,"Provided no Mortgage Loan Event of Default is then continuing, funds in the Excess Cash Reserve Account will be disbursed to the Borrower upon the earliest to occur of (i) payment in full of the Debt, (ii) the release of the Lien of the Mortgage (and all related obligations) in accordance with the Mortgage Loan Documents or (iii) the discontinuation of a Cash Sweep Period, unless the Lender has received written notice from the Mezzanine Lender that a Mezzanine Loan Event of Default exists, in which event any sums that would be disbursed to the Borrower will be required to be paid pursuant to a direction letter from the Mezzanine Lender.",1,0,0,0,0,0,1,0,0,0,0,0,0,0,644,"Provided no Mortgage Loan Event of Default is then continuing , funds in the Excess Cash Reserve Account will be disbursed to the Borrower upon the earliest to occur of ( i ) payment in full of the Debt , ( ii ) the release of the Lien of the Mortgage ( and all related obligations ) in accordance with the Mortgage Loan Documents or ( iii ) the discontinuation of a Cash Sweep Period , unless the Lender has received written notice from the Mezzanine Lender that a Mezzanine Loan Event of Default exists , in which event any sums that would be disbursed to the Borrower will be required to be paid pursuant to a direction letter from the Mezzanine Lender .","provide no mortgage loan event of default be then continue , fund in the excess cash reserve account will be disburse to the borrower upon the early to occur of ( i ) payment in full of the debt , ( ii ) the release of the lien of the mortgage ( and all relate obligation ) in accordance with the mortgage loan documents or ( iii ) the discontinuation of a cash sweep period , unless the lender have receive write notice from the mezzanine lender that a mezzanine loan event of default exist , in which event any sum that would be disburse to the borrower will be require to be pay pursuant to a direction letter from the mezzanine lender .",provide no mortgage loan event of default be then continue fund in the excess cash reserve account will be disburse to the borrower upon the early to occur of i payment in full of the debt ii the release of the lien of the mortgage and all relate obligation in accordance with the mortgage loan documents or iii the discontinuation of a cash sweep period unless the lender have receive write notice from the mezzanine lender that a mezzanine loan event of default exist in which event any sum that would be disburse to the borrower will be require to be pay pursuant to a direction letter from the mezzanine lender 
386,20170616_02DNAM_Prospectus_SD000000002355931744.pdf,Amounts deposited pursuant to the provisions described under this sub-heading “—Cash Sweep Avoidance Collateral Reserve Account” (including the proceeds of any letter of credit delivered as Cash Sweep Avoidance Collateral) are referred to in this Offering Circular as the “Cash Sweep Avoidance Collateral Funds” and the account in which such amounts are held by the Lender are referred to in this Offering Circular as the “Cash Sweep Avoidance Collateral Reserve Account”.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,472,Amounts deposited pursuant to the provisions described under this sub - heading “ —Cash Sweep Avoidance Collateral Reserve Account ” ( including the proceeds of any letter of credit delivered as Cash Sweep Avoidance Collateral ) are referred to in this Offering Circular as the “ Cash Sweep Avoidance Collateral Funds ” and the account in which such amounts are held by the Lender are referred to in this Offering Circular as the “ Cash Sweep Avoidance Collateral Reserve Account ” .,"amount deposit pursuant to the provision describe under this sub - head "" —cash sweep avoidance collateral reserve account "" ( include the proceed of any letter of credit deliver as cash sweep avoidance collateral ) be refer to in this offering circular as the "" cash sweep avoidance collateral funds "" and the account in which such amount be hold by the lender be refer to in this offering circular as the "" cash sweep avoidance collateral reserve account "" .",amount deposit pursuant to the provision describe under this sub head cash sweep avoidance collateral reserve account include the proceed of any letter of credit deliver as cash sweep avoidance collateral be refer to in this offering circular as the cash sweep avoidance collateral funds and the account in which such amount be hold by the lender be refer to in this offering circular as the cash sweep avoidance collateral reserve account 
387,20170616_02DNAM_Prospectus_SD000000002355931744.pdf,"In the event the Borrower delivers to the Lender any Cash Sweep Avoidance Collateral in accordance with the terms of the Mortgage Loan Agreement, the Lender is required to deposit such Cash Sweep Avoidance Collateral (in the form of cash) into the Cash Sweep Avoidance Collateral Reserve Account.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,296,"In the event the Borrower delivers to the Lender any Cash Sweep Avoidance Collateral in accordance with the terms of the Mortgage Loan Agreement , the Lender is required to deposit such Cash Sweep Avoidance Collateral ( in the form of cash ) into the Cash Sweep Avoidance Collateral Reserve Account .","in the event the borrower deliver to the lender any cash sweep avoidance collateral in accordance with the term of the mortgage loan agreement , the lender be require to deposit such cash sweep avoidance collateral ( in the form of cash ) into the cash sweep avoidance collateral reserve account .",in the event the borrower deliver to the lender any cash sweep avoidance collateral in accordance with the term of the mortgage loan agreement the lender be require to deposit such cash sweep avoidance collateral in the form of cash into the cash sweep avoidance collateral reserve account 
